id,title,term
223341,pets,vaccine candidate
223326,stroke,brain tumor
223293,genome,proteomics approach
681213,genome,proteomics approach
223293,nucleotide,proteomics approach
223238,nucleotide,rodent model
223236,dermatology,cell therapy
223236,dermatology,cord blood
223236,dermatology,cell production
223236,dermatology,vivo model
223234,urology,receptor interaction
223234,urology,gene expression
223210,neurobiology,gene regulation
275808,neurobiology,gene regulation
223166,public services,health expenditure
690425,public services,health expenditure
223158,oncology,childhood cancer
222910,oncology,childhood cancer
223158,oncology,drug delivery
223158,oncology,drug delivery system
223158,pharmaceutical drug,drug delivery system
223156,glaucoma,retinitis pigmentosa
693343,glaucoma,retinitis pigmentosa
223126,malaria,vaccine research
223111,antibiotic resistance,vaccine candidate
223111,epidemiology,vaccine candidate
115910,epidemiology,vaccine candidate
223101,clinical microbiology,drug target
223101,clinical microbiology,cell division
223101,clinical microbiology,drug discovery
221094,clinical microbiology,drug discovery
115583,clinical microbiology,drug discovery
223098,immunology,cell membrane
223098,transplantation,cell membrane
223077,neurobiology,drug development
223059,taxation,policy development
223044,structural biology,protein kinase
843585,structural biology,protein kinase
223031,epidemiology,pseudomonas aeruginosa
223031,gene therapy,genomics data
223026,muscular dystrophy,diagnosis tool
223001,satellites,space policy
223001,satellites,european space policy
222948,malaria,drug discovery
291799,malaria,drug discovery
290080,malaria,drug discovery
222918,parkinson,motor skill
836225,parkinson,motor skill
222878,gene therapy,gene expression control
222858,bureaucracy,cooperation agreement
222741,skin cancer,treatment resistance
222741,skin cancer,cell growth
222741,skin cancer,cell proliferation
222741,skin cancer,cell lung
222741,skin cancer,epithelial mesenchymal transition
222741,prostate cancer,treatment resistance
222741,prostate cancer,cell growth
222741,prostate cancer,cell proliferation
222741,prostate cancer,epithelial mesenchymal transition
222738,food safety,dairy product
222718,epidemiology,vivo model
222699,metabolic engineering,protein engineering
222664,sustainable development,livestock industry
291815,sustainable development,livestock industry
222664,sustainable economy,livestock industry
288975,sustainable economy,livestock industry
222625,bioremediation,waste management
222620,rotorcraft,rf mems
222620,liquid crystal,rf mems
222575,sea vessels,oil spill
222470,lipids,blood glucose
222470,lipids,glucose level
222470,carbohydrates,blood glucose
222362,animal and dairy science,water quality
293422,animal and dairy science,water quality
222343,pollution,wastewater treatment process
222331,renewable energy,lignocellulosic feedstock
222303,inertial navigation system,pattern recognition
222303,inertial navigation system,navigation system
277663,inertial navigation system,navigation system
222263,nanotechnology,flame retardant
284838,nanotechnology,flame retardant
222263,nanotechnology,fire retardant
284838,nanotechnology,fire retardant
222228,solar energy,storage technology
705944,solar energy,storage technology
222156,food safety,aquaculture sector
222152,forestry,fire fighter
222115,natural disaster,disease resistance
221978,seismic risk management,risk management
704679,seismic risk management,risk management
221978,seismic risk management,sensing system
221952,oncology,cell population
221812,virology,stress response
221812,cell biology,genome sequence
200130,cell biology,genome sequence
691109,cell biology,genome sequence
221808,gamma-ray astronomy,type ia
221742,graphene,novel material
221727,nuclear physics,ultrashort pulse
221727,nuclear physics,laser matter interaction
221727,particles,ultrashort pulse
221727,particles,laser matter interaction
221666,arteriosclerosis,heart failure
221666,cerebrovascular diseases,heart failure
221666,cerebrovascular diseases,artery disease
221618,magnetic resonance imaging,imaging methodology
221613,developmental biology,cell cycle control
221613,developmental biology,cell cycle arrest
221573,cavity optomechanics,wave detector
221573,cavity optomechanics,matter physic
709147,cavity optomechanics,matter physic
221573,condensed matter physics,gravity wave
221573,condensed matter physics,wave detector
221573,condensed matter physics,laser cooling
221573,condensed matter physics,ground state cooling
221573,spectroscopy,wave detector
221564,genetics and heredity,notch pathway
221562,film,world wide web
221562,radio and television,world wide web
221554,immunotherapy,cell transplantation
221553,"agriculture, forestry, and fisheries",protein level
221540,neurobiology,nerve cell
221540,neurobiology,nmda receptor
845466,neurobiology,nmda receptor
693021,neurobiology,nmda receptor
221523,renal dialysis,tract infection
221523,renal dialysis,resonance imaging
221523,tissue engineering,tract infection
221519,mathematical physics,quantum gravity
220480,mathematical physics,quantum gravity
706349,mathematical physics,quantum gravity
221466,ecology,nutrient availability
221448,physiology,pathogen infection
221448,physiology,plant defence
221448,physiology,plant immunity
221437,organometallic chemistry,transition metal catalyst
221428,mycology,plant defence
221428,molecular biology,genomics data
221407,homeostasis,cell wall
221363,neurobiology,novel gene
221361,biochemistry,gene expression analysis
221346,medical genetics,susceptibility gene
221346,medical genetics,gene variant
221332,ecosystems,forest carbon
682707,ecosystems,forest carbon
221314,land-based treatment,climate change scenario
221255,nucleotide,rat model
221255,nucleotide,gene transcription
221244,physiology,cell death pathway
221236,pharmaceutical drug,disease resistance
221234,neurobiology,nerve fiber
221167,amines,carbon sequestration
221140,ethnomycology,p infestans
221095,physiology,bile acid
221094,clinical microbiology,gene expression
221094,clinical microbiology,cell biology
221093,supernova,cosmic ray
221088,multiple sclerosis,brain activity
221065,biodiversity conservation,marine protected areas
221056,ecosystems,carbon stock
221053,developmental biology,protein degradation
221053,developmental biology,gene product
221053,biochemistry,protein degradation
221053,biochemistry,gene product
704383,biochemistry,gene product
221050,natural resource management,water management
213154,natural resource management,water management
221017,ecosystems,protein expression
221008,pathology,tgf beta
220983,ecology,water stress
220983,ecology,drought tolerance
220957,superconductor,ion trap
220941,ocean chemistry,heat transport
220941,ocean chemistry,atlantic ocean
220941,ocean chemistry,ocean circulation
220929,animal and dairy science,fish oil
220929,animal and dairy science,vegetable oil
220926,experimental petrology,water content
220926,experimental petrology,isotopic signature
220912,mutation,cell apoptosis
220901,spintronics,four wave mixing
220901,optoelectronics,fluorescence microscopy
220901,optoelectronics,four wave mixing
220876,ethical principles,conflict resolution
220863,cancer,b cell response
220851,pathology,protein family
220851,pathology,membrane trafficking
220818,taxation,consumer behavior
220793,machine learning,human computer interaction
275522,machine learning,human computer interaction
220754,particle accelerator,beta decay
200888,particle accelerator,beta decay
220754,supernova,hadron collider
220754,supernova,large hadron collider
220714,evolutionary biology,specie diversity
837826,evolutionary biology,specie diversity
220711,electrocatalysis,electron microscopy
220664,geochemistry,mantle melting
220664,geochemistry,mantle geochemistry
220642,stem cells,histone acetylation
220642,homeostasis,histone acetylation
220639,earth and related environmental sciences,ecosystem function
220631,ecosystems,tree growth
694481,ecosystems,tree growth
220617,archaeology,industrial revolution
220505,optics,data collection
220447,genetics and heredity,indian ocean
220432,archives,galaxy population
220419,bulk nanostructured materials,carbon nanotube
908419,bulk nanostructured materials,carbon nanotube
220419,nanocrystal,continuum mechanic
908419,nanocrystal,continuum mechanic
220383,cancer,cell replacement
220383,cancer,cell replacement therapy
220360,electrophoresis,protein complex
220360,electrophoresis,tandem mass spectrometry
200165,electrophoresis,tandem mass spectrometry
220338,algebra,general relativity
220338,string theory,gravity theory
220335,nuclear energy,quantum computing
220335,nanotechnology,quantum computing
220291,genetics and heredity,dna replication
281306,genetics and heredity,dna replication
220291,genetics and heredity,energy transfer
220264,bose-einstein condensates,bose fermi mixture
220264,photons,bose fermi mixture
220220,civil engineering,continuum mechanic
908220,civil engineering,continuum mechanic
220197,condensed matter physics,general relativity
220197,condensed matter physics,quantum gravity
220135,colorectal cancer,epithelial mesenchymal transition
220109,bureaucracy,policy making
220108,spintronics,matter wave
908108,spintronics,matter wave
220108,spintronics,fiber optic
908108,spintronics,fiber optic
220108,particles,berry phase
908108,particles,berry phase
846244,particles,berry phase
220108,particles,spin hall effect
908108,particles,spin hall effect
220108,fibre optics,matter wave
908108,fibre optics,matter wave
220108,fibre optics,spin hall effect
908108,fibre optics,spin hall effect
220104,biogeochemistry,ocean acidification
220104,genetics and heredity,ocean acidification
844733,genetics and heredity,ocean acidification
220094,nanoelectronics,phonon interaction
220055,nanotechnology,hydrogen fuel
220055,nanotechnology,fuel cell technology
220044,immunology,rna polymerase
220041,geology,isotopic signature
220021,spectroscopy,mott insulator
280555,spectroscopy,mott insulator
220021,bose-einstein condensates,diode laser
220021,laser physics,mott insulator
280555,laser physics,mott insulator
220016,homeostasis,tumour development
705190,homeostasis,tumour development
202896,homeostasis,tumour development
220008,molecular biology,c elegans
679243,molecular biology,c elegans
210538,molecular biology,c elegans
220006,hydrocarbons,energy resource
219971,physiology,rainbow trout
219939,electroporation,cell fate
219932,heredity,dna lesion
219867,cultural and economic geography,host institute
219834,structural biology,dna binding
219834,biochemistry,dna binding
219773,evolutionary biology,rna polymerase
219773,evolutionary biology,rna polymerase ii
219762,semiconductor,four wave mixing
219743,diabetes,tyrosine kinase
219743,diabetes,kinase activity
219665,polymer science,textile industry
203831,polymer science,textile industry
219632,spintronics,quantum hall effect
219570,drug resistance,hepatitis c
219570,drug resistance,hepatitis c virus
219560,quantum gases,spin structure
219552,fertility,mating system
219540,skin cancer,screening tool
219415,neutron star,neutrino oscillation
219415,supernova,neutrino oscillation
219415,dark matter,neutrino oscillation
289442,dark matter,neutrino oscillation
207282,dark matter,neutrino oscillation
200888,dark matter,neutrino oscillation
839481,dark matter,neutrino oscillation
694896,dark matter,neutrino oscillation
219406,immunology,gene expression pattern
219380,crystallography,quantum chemistry
219380,quantitative analysis,protein structure
219380,quantitative analysis,quantum chemistry
219380,quantum chemistry,protein structure
219333,biochemistry,stem cell culture
219333,genetics and heredity,stem cell culture
219333,neurobiology,stem cell culture
295189,particle accelerator,gravity duality
295189,observational astronomy,gravity duality
295189,observational astronomy,wave detection
295189,observational astronomy,hadron collider
295189,observational astronomy,heavy ion
295189,observational astronomy,ion collider
295189,observational astronomy,large hadron collider
295189,observational astronomy,heavy ion collider
295189,black hole,heavy ion
295189,black hole,ion collider
295189,black hole,heavy ion collider
295187,photons,thz radiation
295176,organic chemistry,carbon footprint
295176,organic chemistry,carbon source
295165,bioreactor,hydrogen production
293579,bioreactor,hydrogen production
295157,mortality,behaviour change
295143,gender equality,cooperation capacity
295143,governance,cooperation capacity
295143,governance,capacity building
283025,governance,capacity building
295122,seismic risk management,disaster management
295050,teaching,research cooperation
295031,remote sensing,space science
294975,economics and business,cultural heritage
294974,mathematics,electron diffraction
294974,mathematics,laser matter interaction
294974,molecular and chemical physics,electron diffraction
294974,molecular and chemical physics,laser matter interaction
294974,theoretical physics,electron diffraction
294974,theoretical physics,laser matter interaction
294949,cartography,sensing technology
294933,natural resource management,energy generation
294785,mutation,cell dysfunction
294785,genome,cell dysfunction
294761,quantitative analysis,protein network
294761,quantitative analysis,protein level
294757,marine biology,deep sea ecosystem
294757,biogeochemistry,deep sea
278705,biogeochemistry,deep sea
294757,biogeochemistry,deep sea ecosystem
278705,biogeochemistry,deep sea ecosystem
294757,ecology,deep sea ecosystem
294745,genome,gene delivery
842742,genome,gene delivery
294740,stem cells,dna template
294740,stem cells,telomere length
294740,stem cells,dna sequencing technology
294740,pathology,dna sequencing
294740,pathology,dna template
294740,pathology,telomere length
294740,pathology,dna sequencing technology
294682,genome,gene signature
838985,genome,gene signature
294666,physiology,methylation pattern
294666,physiology,suppressor gene
294666,physiology,tumor suppressor
294666,physiology,dna methylation pattern
294666,physiology,tumor suppressor gene
294650,structural biology,dna replication stress
294627,proteomics,dna synthesis
715975,proteomics,dna synthesis
294627,genome,cell cycle control
705427,genome,cell cycle control
294601,mammalogy,genotype phenotype
294557,tuberculosis,disease resistance
294557,malaria,disease resistance
294557,vaccines,disease resistance
294523,genetics and heredity,cell surface
294523,molecular genetics,mass spectrometry
294477,developmental biology,cell receptor
294477,genome,t cell development
276906,genome,t cell development
294477,genome,t cell receptor
294435,homeostasis,rnai screen
294401,dna,dna replication
294397,quantitative analysis,cell wall
294390,pathology,tumor cell
282131,pathology,tumor cell
844948,pathology,tumor cell
115234,pathology,tumor cell
294332,reinforcement learning,living cell
294325,stem cells,gene expression pattern
294324,transplantation,lineage tracing
208747,transplantation,lineage tracing
294311,teaching,knowledge exchange
841546,teaching,knowledge exchange
294298,nucleotide,rna metabolism
294278,pathology,cb1 receptor
294278,pathology,tissue injury
294227,sustainable economy,social network analysis
294227,psychology,social network analysis
294192,chromosome,gene transcription
294186,graphene,quantum computation
294166,magnetic resonance imaging,imaging device
294161,surgery,mortality rate
294161,cardiology,heart disease
293931,cardiology,heart disease
277203,cardiology,heart disease
294154,surgery,bone remodeling
682001,surgery,bone remodeling
294098,immunology,t cell epitope
294079,colorectal cancer,tumor growth
294056,semiconductor,photonic material
294055,pollution,climate condition
294049,quantitative analysis,calcium indicator
294049,quantitative analysis,two photon imaging
294012,quantum computer,solid state quantum
294012,quantum computer,spin coherence time
294012,supercomputer,solid state quantum
294012,nanotechnology,quantum computer
294012,nanotechnology,solid state quantum
294012,nanotechnology,electron spin resonance
294012,nanotechnology,spin coherence time
294004,transplantation,brain metastasis
294004,transplantation,gene promoter
293981,rna,gene delivery
842742,rna,gene delivery
293968,physiology,cell maintenance
293968,physiology,stem cell maintenance
293953,ecosystems,waste material
293932,biological sciences,caenorhabditis elegans
293881,literature - general,satellite mission
293829,melanoma,novel gene
293825,dynamical systems,game theory
293774,oceanography,marine protected areas
293770,pathology,cancer predisposition
293770,physiology,genome integrity
293757,nephrology,novel biomarkers
293757,nephrology,cell culture
293687,solid-state physics,fossil fuel
293664,lipids,liver transplantation
293643,nanomedicine,scaffold protein
293643,nanomedicine,quantum dot
293594,melanoma,cell morphology
293589,mammalogy,animal study
293574,diabetes,childhood obesity
279153,diabetes,childhood obesity
293567,electronic engineering,energy conversion
293562,productivity,development policy
206480,productivity,development policy
293536,nutrition,food additive
293479,genetics and heredity,cell shape
293479,genetics and heredity,cell shape change
293438,proteins,nf kb
293438,genome,nf kb
293438,genome,cell culture model
293438,genome,stem cell differentiation
293406,public and environmental health,mortality rate
291874,muscular dystrophy,muscle mass
291866,geothermal energy,power distribution
291832,biological economics,forest ecosystem
291815,globalization,livestock industry
219235,globalization,livestock industry
291630,laser physics,femtosecond time scale
694596,laser physics,femtosecond time scale
291602,plasma physics,electron laser
291602,plasma physics,free electron
682032,plasma physics,free electron
291602,plasma physics,free electron laser
291602,mathematics,free electron
291543,desalination,molecular dynamics
291521,physical cosmology,galaxy clustering
291329,physical cosmology,galaxy clustering
706896,physical cosmology,galaxy clustering
680886,physical cosmology,galaxy clustering
291474,particles,solid state device
291458,food and beverages,production plant
291442,spintronics,quantum spin
839242,spintronics,quantum spin
692691,spintronics,quantum spin
291406,fluid dynamics,earth system model
291329,optical astronomy,dark energy
291329,optical astronomy,dark energy survey
291329,dark matter,high energy physics
714536,dark matter,high energy physics
291329,theoretical physics,dark energy
291329,theoretical physics,dark matter
291329,theoretical physics,galaxy clustering
291329,theoretical physics,cold dark matter
291329,theoretical physics,dark energy survey
291239,nanotechnology,continuum mechanic
291235,coal,co2 capture process
213206,coal,co2 capture process
291235,biofuels,co2 capture
291235,biofuels,co2 capture process
291216,food safety,water quality
291216,biosensing,photonic material
291175,nuclear physics,photon detector
291166,mechatronics,sensorimotor system
291166,robotics,sensorimotor system
291144,particle accelerator,quantum structure
291144,fermion,quantum structure
291144,higgs boson,quantum structure
291120,solid-state physics,quantum fluid
291080,alzheimer,brain tumor
291044,physical sciences,relaxation time
290923,unsupervised learning,traffic network
290923,unsupervised learning,optimization algorithm
290876,infrared astronomy,quantum optic
290876,infrared astronomy,femtosecond laser
290876,infrared astronomy,shock wave
290853,laser physics,proton transfer
290852,oceanography,climate impact
290846,optoelectronics,spin manipulation
290836,molecular biology,enzyme activity
290823,dynamical systems,baum connes conjecture
290766,mathematical physics,calabi yau variety
290766,algebraic geometry,calabi yau variety
842071,algebraic geometry,calabi yau variety
290657,productivity,development strategy
290647,globalization,welfare system
290647,governance,welfare system
290529,criminology,gender equality
290529,anthropology,gender equality
290529,economics,gender equality
290529,corruption,gender equality
290520,humanities,eu policy
290492,social sciences,surveillance system
290456,particles,feynman diagram
290336,geology,carbon sequestration
290255,psychology,food choice
290148,nuclear medicine,radiation therapy
290148,nuclear medicine,imaging technology
212100,nuclear medicine,imaging technology
290123,stem cells,gene expression control
290123,pathology,gene expression control
290123,physiology,gene expression control
290123,physiology,stem cell culture
290042,electric energy,gas turbine
219110,electric energy,gas turbine
290042,electric energy,power generation system
290042,electric power generation,turbine engine
290011,physiology,plasticity mechanism
290011,physiotherapy,plasticity mechanism
289995,biochemistry,cell analysis
289995,biochemistry,cell behavior
289995,biochemistry,single cell analysis
289968,quantum gases,relaxation time
289968,quantum gases,spin relaxation
289887,waste management,livestock industry
289887,waste management,water quality
289853,compost,soil management
289842,genetics and heredity,heat stress
289220,genetics and heredity,heat stress
289785,compost,food crop
289754,public and environmental health,drug testing
289754,nephrology,drug testing
289754,nephrology,drug discovery
289754,nephrology,drug development
289719,nutrition,consumer awareness
289719,nutrition,decision support tool
289712,recycling,biogas plant
289648,pathology,transport protein
289648,immunology,survival rate
846614,immunology,survival rate
836361,immunology,survival rate
289616,civil society,millennium development goals
289611,homeostasis,cell fate decision
706443,homeostasis,cell fate decision
289517,immunology,food ingredient
289442,particles,neutrino oscillation
682474,particles,neutrino oscillation
207282,particles,neutrino oscillation
289437,natural disaster,carbon sequestration
289437,natural disaster,nature conservation
289437,natural disaster,climate change mitigation
289437,botany,nature conservation
289384,homeostasis,protein activity
289384,pharmaceutical drug,protein complex
289355,semiconductor,high energy physics
289355,calorimetry,semiconductor technology
289326,genetic engineering,dna sequence
289319,ecosystems,livestock industry
289319,ecosystems,methane emission
289305,bose-einstein condensates,quantum cryptography
289305,laser physics,quantum cryptography
693604,laser physics,quantum cryptography
289300,genetics and heredity,crop performance
289262,microbiology,staphylococcus aureus
278864,microbiology,staphylococcus aureus
693630,microbiology,staphylococcus aureus
289257,nongovernmental organization,fishing industry
289219,biological economics,target molecule
289209,infectious diseases,drug target
289196,polylactic acid,packaging market
289191,particle accelerator,laser beam
694596,particle accelerator,laser beam
289191,astrophysics,laser technology
284464,astrophysics,laser technology
289191,astrophysics,particle accelerator
289159,recycling,lignocellulosic feedstock
289150,rheumatology,organ system
289058,literature - general,dissemination activity
218659,literature - general,dissemination activity
288883,mathematical model,high performance computing
288879,internet protocol,smart cities
288841,global navigation satellite system,man machine
288828,governance,multimedia content
288653,software,video game
288568,electric vehicles,vehicle fleet
837614,electric vehicles,vehicle fleet
288533,cognitive robots,world wide web
288531,remote sensing,rf mems
288513,e-governance,consumer good
288513,e-governance,policy making
288309,sustainable economy,ict policy
287805,sustainable economy,ict policy
687780,sustainable economy,ict policy
288304,infrared astronomy,diode laser
288298,sustainable transport,road transport system
288298,public transport,road transport system
288295,renewable energy,grid technology
867921,renewable energy,grid technology
850370,renewable energy,grid technology
288295,renewable energy,long term energy
288279,civil society,ict policy
288274,transport,air traffic control
288263,nanophotonics,photonic technology
288205,public transport,traffic flow
288192,marine energy,wind energy
288192,hydraulic engineering,wind energy
288166,productivity,consumer electronics
288082,autonomous vehicle,transportation system
287993,productivity,supply network
287954,governance,public private partnership
285266,governance,public private partnership
287932,stroke,brain lesion
277023,stroke,brain lesion
287896,radio and television,future internet
287863,journalism,machine learning
691152,journalism,machine learning
287863,journalism,text mining
287842,automation,smart systems
287732,composites,fibre laser
287708,ecosystems,supply chain management
287596,transplantation,living cell
201842,transplantation,living cell
287551,freight transport,eu transport
287423,radio and television,mass medium
200240,radio and television,mass medium
287361,public services,health care cost
287194,global navigation satellite system,transport systems
287194,global navigation satellite system,intelligent transport systems
287180,global navigation satellite system,transportation industry
287180,law,transportation industry
287180,law,road vehicle
287100,nanoelectromechanical systems,silicon technology
287100,microtechnology,silicon technology
287098,rotorcraft,regional aircraft
287088,sustainable transport,hydrogen fuel
287088,sustainable transport,traffic management system
287069,fourier analysis,electron microscope
287062,renewable energy,wood pellet
218968,renewable energy,wood pellet
287056,sustainable economy,wave energy
287056,sustainable economy,wave energy converter
286978,electrolysis,household energy
286935,energy and fuels,heat storage
286935,energy and fuels,storage technology
286935,energy and fuels,space heating
286933,nano-materials,film transistor
286933,nano-materials,uv light
286900,recycling,recovery system
283707,recycling,recovery system
286900,recycling,heat recovery system
286709,nursing,foot ulcer
286641,virology,water purification
280595,virology,water purification
286580,hydrology,water usage
286556,nucleic acid,dna synthesis
286531,photons,quantum fluctuation
286520,textiles,voc emission
286503,hydrocarbons,fuel efficiency
286489,other agricultural sciences,nutrient sensing
286418,parkinson,protein complex
286418,parkinson,protein function
286418,parkinson,target protein
840690,parkinson,target protein
286418,alzheimer,protein complex
286409,infrared astronomy,sensing system
286409,infrared astronomy,eu competitiveness
286403,neurobiology,screening platform
286386,diabetes,industry partner
286370,philosophy,social sciences
286333,architecture engineering,construction material
286333,architecture engineering,energy efficiency
286264,developmental biology,stem cell research
286264,molecular biology,pluripotent stem
286264,molecular biology,ips cell
286264,molecular biology,cell therapy
286264,molecular biology,stem cell biology
286264,cell biology,pluripotent stem
286262,nanotechnology,surface plasmon resonance
286244,biomass,carbon emission
286244,biomass,heat production
286220,satellites,sensor technology
687351,satellites,sensor technology
286205,nanotechnology,advanced materials
686298,nanotechnology,advanced materials
286100,coal,carbon energy
286100,coal,carbon energy technology
286100,power engineering,carbon energy
286100,power engineering,energy technology
286100,power engineering,energy generation
286100,power engineering,fuel cell
286100,power engineering,oxide fuel
286100,power engineering,energy research
286100,power engineering,energy system
286100,power engineering,energy supply
286100,power engineering,carbon energy technology
286100,power engineering,low carbon energy
286100,power engineering,oxide fuel cell
286071,parkinson,rodent model
286071,gene therapy,rodent model
286021,stem cells,vivo assay
706996,stem cells,vivo assay
286021,parkinson,progenitor cell
282220,parkinson,progenitor cell
286021,transplantation,vivo assay
285954,electric power transmission,water supply
285912,molecular and chemical physics,laser spectroscopy
285912,optoelectronics,laser spectroscopy
285861,ecosystems,water use
285861,ecosystems,water consumption
285687,freight transport,co2 footprint
285663,nongovernmental organization,security research
285490,sustainable building,carbon footprint
285462,global navigation satellite system,machine learning
285380,economics and business,low wage country
285223,political science,security threat
285222,migration,risk assessment
285209,thermodynamic engineering,power plant
708984,thermodynamic engineering,power plant
285195,sustainable economy,vehicle technology
285176,manufacturing engineering,assembly process
285144,transport,aerial vehicles
285144,transport,unmanned aerial vehicles
285144,law enforcement agencies,unmanned aerial vehicles
285121,railroad engineering,rail sector
285091,energy recovery,energy system
278798,energy recovery,energy system
285055,sustainable economy,vehicle design
285055,freight transport,vehicle design
285050,air traffic management,engine manufacturer
285037,public and environmental health,energy demand
284949,geological engineering,emission control
284920,thermodynamic engineering,co2 reduction
284772,neurobiology,motor function
284743,satellites,quantum algorithm
284743,photons,quantum algorithm
840968,photons,quantum algorithm
284725,sociology,surveillance system
284725,sociology,side effect
284636,biofuels,combustion system
284613,automation,sentiment analysis
284595,computational science,cloud computing
284595,artificial intelligence,high performance computing
284578,tidal energy,energy potential
284562,nanotechnology,sensing system
284486,nano-materials,photovoltaic technology
284486,nano-materials,film technology
284456,pets,law enforcement
284437,astronomy,particle acceleration
284437,fibre optics,particle acceleration
284437,theoretical physics,fibre optic
284437,theoretical physics,particle acceleration
284433,space exploration,navigation system
284405,planets,space data
284231,political science,conflict resolution
284231,sociology,conflict resolution
284223,sustainable economy,labor market
284181,silviculture,wood product
284167,genetics and heredity,data collection
284081,space exploration,space policy
283959,primatology,stone tool
283955,public and environmental health,population model
283802,library science,industrial revolution
283802,mortality,industrial revolution
283802,migration,industrial revolution
283797,aircraft,space vehicle
283797,robotics,space vehicle
283797,robotics,carbon fibre
283745,theoretical physics,x ray source
283644,public services,fishery management
283554,linguistics,human computer
283554,linguistics,human computer interaction
283543,natural disaster,energy resource
283543,seismology,data mining
283543,data mining,data sharing
283454,economics,network theory
283283,structural health monitoring,smart systems
283277,windpower,electricity production
283158,radio and television,networking activity
283157,hydrology,black sea
283157,hydrology,atlantic ocean
283157,hydrology,eu water framework
283130,public services,sustainability strategy
283130,law,sustainability strategy
283018,water management,water treatment technology
282970,electrolysis,fuel cells
282970,bioelectrochemistry,fuel cells
282911,sustainable development,water quality monitoring
282899,public services,civil society
282882,"agriculture, forestry, and fisheries",water system
282873,synthetic fuels,biofuel production
282873,coal,energy carrier
212011,coal,energy carrier
282873,coal,energy density
282864,pollution,eco innovation
282862,seismic risk management,mediterranean sea
282789,sustainable development,co2 capture
282789,sustainable development,co2 capture process
282789,sustainable economy,co2 capture process
282775,electric power generation,electricity system
282775,electric power generation,grid operation
282775,electric power generation,electricity network
282775,electric power generation,power system operation
282746,forestry,climate change impact
282656,geomorphology,river basin
282562,epidemiology,screening strategy
282559,epilepsy,brain plasticity
282507,public and environmental health,millennium development goals
282413,pneumology,cvd risk
282345,neurology,resonance imaging
282345,neurology,magnetic resonance imaging
282255,gene therapy,gene variant
282255,gene therapy,genome wide association
282250,dendrology,wind speed
282250,dendrology,climate change impact
282220,homeostasis,cell fate determination
205095,homeostasis,cell fate determination
282163,comparative morphology,animal specie
282163,comparative morphology,gene flow
282131,pathology,cell movement
282131,pathology,lineage tracing
282131,pathology,cell matrix
282131,homeostasis,cell movement
282131,homeostasis,cell matrix
282131,homeostasis,cell adhesion
716559,fermion,semiconductor nanowires
716559,fermion,semiconductor quantum
716559,fermion,semiconductor quantum dot
716559,superconductor,semiconductor quantum
716559,superconductor,semiconductor quantum dot
716539,liquid fuels,transportation fuel
716539,liquid fuels,water splitting
716539,liquid fuels,charge transfer
716358,biochemistry,cell expansion
716358,genetics and heredity,animal cell
716358,genetics and heredity,cell expansion
716350,international law,policy development
716298,geology,animal husbandry
716290,genetic engineering,genome editing
716265,spectroscopy,spin relaxation
716151,galaxy formation and evolution,galaxy clustering
716142,electrocatalysis,metal oxide
716065,physiology,blood flow
679368,physiology,blood flow
716063,drug resistance,drug testing
716058,immunotherapy,protein engineering
715980,pathology,eye movement
715980,schizophrenia,eye movement
715968,neurobiology,rodent model
682345,neurobiology,rodent model
715940,econometrics,policy design
715933,homeostasis,ribosome profiling
715884,homeostasis,glucose concentration
715884,transplantation,glucose concentration
715884,transplantation,protein level
715861,black hole,quantum correlation
715861,theoretical physics,wave function
715832,nanophotonics,solid state lighting
715770,semiconductor,photonic quantum
715730,fermion,ion beam
715727,chromosome,gene expression profiling
715634,petroleum,co2 level
715634,petroleum,co2 reduction
715620,nanotechnology,electron diffraction
715575,diabetes,precision medicine
703787,diabetes,precision medicine
715575,physiology,precision medicine
715491,inflammatory bowel disease,blood cell
715483,hybrid energy,fuel cell
214395,hybrid energy,fuel cell
715475,nanocomposites,2d nanomaterials
715361,embryology,progenitor cell
705089,embryology,progenitor cell
715361,embryology,gene expression analysis
715271,immunology,t helper cell
715254,food safety,water scarcity
715243,physiology,caenorhabditis elegans
715243,physiology,cell shape
715132,political science,energy policy
715087,electric vehicles,li ion technology
715070,aircraft,rotor blade
715051,theoretical physics,neutron star
715031,particles,neutron beam
715028,comets,mass spectrometry
715028,cosmochemistry,mass spectrometry
715028,asteroids,mass spectrometry
715009,pathology,mass spectrometry analysis
714983,nucleic acid,protein aggregate
714983,carbohydrates,protein aggregate
714983,carbohydrates,c elegans
714936,volcanology,subduction zone
844795,volcanology,subduction zone
714922,oncology,stem cell
714922,oncology,gene expression
714922,oncology,dna methylation
714905,taxation,world economy
714739,genome,cell homeostasis
714688,biosensing,fluorescence imaging
714666,phonetics,data collection
714653,molecular biology,genome regulation
714653,molecular biology,cell division
679243,molecular biology,cell division
714605,energy efficiency,fuel flexibility
714560,photons,photon microscopy
714560,photons,fluorescence microscopy technique
714536,leptons,lhcb experiment
714536,leptons,high energy physics
714536,quarks,high energy physics
714472,molecular neuroscience,membrane protein
714472,molecular neuroscience,pi3 k
714472,molecular neuroscience,rnai screen
714437,globalization,labour market
714366,pharmacology and pharmacy,wound healing
714317,homeostasis,cell mass
714245,plasma physics,energy spectrum
714245,observational astronomy,energy spectrum
714245,observational astronomy,plasma physic
714226,leukemia,cancer treatment
841089,leukemia,cancer treatment
839566,leukemia,cancer treatment
714222,social work,migration study
714087,satellites,population density
714087,geographic information systems,population density
713793,sustainable transport,transport infrastructure
